split,threshold,far,frr,tar,tnr
train,0.47523785,0.016552925802236097,0.424568026717003,0.575431973282997,0.9834470741977639
train,0.47514188,0.016698126905764485,0.424568026717003,0.575431973282997,0.9833018730942356
train,0.47513777,0.016698126905764485,0.42442282561347466,0.5755771743865253,0.9833018730942356
train,0.47513142,0.01684332800929287,0.42442282561347466,0.5755771743865253,0.9831566719907071
train,0.47431082,0.01684332800929287,0.4223900101640773,0.5776099898359227,0.9831566719907071
train,0.47428876,0.016988529112821258,0.4223900101640773,0.5776099898359227,0.9830114708871788
train,0.4735903,0.016988529112821258,0.4203571947146798,0.5796428052853202,0.9830114708871788
train,0.4735019,0.017133730216349643,0.4203571947146798,0.5796428052853202,0.9828662697836503
train,0.4732457,0.017133730216349643,0.41875998257586755,0.5812400174241324,0.9828662697836503
train,0.4732281,0.01727893131987803,0.41875998257586755,0.5812400174241324,0.982721068680122
train,0.4727965,0.01727893131987803,0.41730797154058374,0.5826920284594163,0.982721068680122
train,0.4727831,0.01742413242340642,0.41730797154058374,0.5826920284594163,0.9825758675765935
train,0.4725676,0.01742413242340642,0.41658196602294173,0.5834180339770583,0.9825758675765935
train,0.47245076,0.017569333526934804,0.41658196602294173,0.5834180339770583,0.9824306664730652
train,0.47201267,0.017569333526934804,0.4151299549876579,0.5848700450123421,0.9824306664730652
train,0.47192195,0.017714534630463193,0.4151299549876579,0.5848700450123421,0.9822854653695368
train,0.47127864,0.017714534630463193,0.4132423406417889,0.5867576593582111,0.9822854653695368
train,0.47127268,0.017859735733991577,0.4132423406417889,0.5867576593582111,0.9821402642660084
train,0.47103006,0.017859735733991577,0.4129519384347321,0.5870480615652679,0.9821402642660084
train,0.47102425,0.018004936837519966,0.4129519384347321,0.5870480615652679,0.9819950631624801
train,0.4710051,0.018004936837519966,0.41280673733120377,0.5871932626687962,0.9819950631624801
train,0.4709471,0.018004936837519966,0.412516335124147,0.587483664875853,0.9819950631624801
train,0.47072518,0.018004936837519966,0.41208073181356175,0.5879192681864382,0.9819950631624801
train,0.47067094,0.01815013794104835,0.41208073181356175,0.5879192681864382,0.9818498620589516
train,0.46854413,0.01815013794104835,0.4059822854653695,0.5940177145346305,0.9818498620589516
train,0.468476,0.01829533904457674,0.4059822854653695,0.5940177145346305,0.9817046609554233
train,0.4678168,0.01829533904457674,0.4045302744300857,0.5954697255699143,0.9817046609554233
train,0.46778205,0.018440540148105127,0.4045302744300857,0.5954697255699143,0.9815594598518949
train,0.4674454,0.018440540148105127,0.40365906780891536,0.5963409321910846,0.9815594598518949
train,0.4673481,0.018585741251633512,0.40365906780891536,0.5963409321910846,0.9814142587483665
train,0.46714827,0.018585741251633512,0.40322346449833024,0.5967765355016698,0.9814142587483665
train,0.46708345,0.018876143458690285,0.40322346449833024,0.5967765355016698,0.9811238565413097
train,0.46667105,0.018876143458690285,0.40191665456657466,0.5980833454334253,0.9811238565413097
train,0.46662733,0.019021344562218673,0.40191665456657466,0.5980833454334253,0.9809786554377813
train,0.4663152,0.019021344562218673,0.4013358501524612,0.5986641498475388,0.9809786554377813
train,0.46621376,0.01916654566574706,0.4013358501524612,0.5986641498475388,0.980833454334253
train,0.46602467,0.01916654566574706,0.400900246841876,0.599099753158124,0.980833454334253
train,0.46597347,0.019456947872803835,0.400900246841876,0.599099753158124,0.9805430521271962
train,0.46505117,0.019456947872803835,0.3993030347030637,0.6006969652969363,0.9805430521271962
train,0.4650309,0.01960214897633222,0.3993030347030637,0.6006969652969363,0.9803978510236678
train,0.46488455,0.01960214897633222,0.39901263249600694,0.6009873675039931,0.9803978510236678
train,0.46484363,0.019892551183388993,0.39901263249600694,0.6009873675039931,0.980107448816611
train,0.46357965,0.019892551183388993,0.39523740380426886,0.6047625961957311,0.980107448816611
train,0.46345088,0.02003775228691738,0.39523740380426886,0.6047625961957311,0.9799622477130826
train,0.4622754,0.02003775228691738,0.39233338173370114,0.6076666182662989,0.9799622477130826
train,0.46220547,0.020182953390445766,0.39233338173370114,0.6076666182662989,0.9798170466095543
train,0.46164316,0.020182953390445766,0.3897197618701902,0.6102802381298098,0.9798170466095543
train,0.4616082,0.020328154493974154,0.3897197618701902,0.6102802381298098,0.9796718455060258
train,0.46150896,0.020328154493974154,0.3894293596631334,0.6105706403368666,0.9796718455060258
train,0.46136343,0.020618556701030927,0.3894293596631334,0.6105706403368666,0.979381443298969
train,0.46108976,0.020618556701030927,0.38812254973137794,0.6118774502686221,0.979381443298969
train,0.46105158,0.020763757804559316,0.38812254973137794,0.6118774502686221,0.9792362421954407
train,0.46103606,0.020763757804559316,0.38783214752432116,0.6121678524756788,0.9792362421954407
train,0.4610251,0.0209089589080877,0.38783214752432116,0.6121678524756788,0.9790910410919123
train,0.46074912,0.0209089589080877,0.38739654421373604,0.612603455786264,0.9790910410919123
train,0.4607005,0.02105416001161609,0.38739654421373604,0.612603455786264,0.9789458399883839
train,0.46049055,0.02105416001161609,0.38667053869609413,0.6133294613039059,0.9789458399883839
train,0.46043053,0.021199361115144474,0.38667053869609413,0.6133294613039059,0.9788006388848556
train,0.4602281,0.021199361115144474,0.385508929867867,0.614491070132133,0.9788006388848556
train,0.46019912,0.021344562218672862,0.385508929867867,0.614491070132133,0.9786554377813271
train,0.45952985,0.021344562218672862,0.38463772324669665,0.6153622767533033,0.9786554377813271
train,0.45949405,0.02148976332220125,0.38463772324669665,0.6153622767533033,0.9785102366777988
train,0.45945817,0.02148976332220125,0.38434732103963987,0.6156526789603601,0.9785102366777988
train,0.4594318,0.021634964425729635,0.38434732103963987,0.6156526789603601,0.9783650355742703
train,0.45910326,0.021634964425729635,0.38216930448671405,0.617830695513286,0.9783650355742703
train,0.45909685,0.021780165529258023,0.38216930448671405,0.617830695513286,0.978219834470742
train,0.45869684,0.021780165529258023,0.38144329896907214,0.6185567010309279,0.978219834470742
train,0.45860445,0.022070567736314797,0.38144329896907214,0.6185567010309279,0.9779294322636852
train,0.45821643,0.022070567736314797,0.38071729345143024,0.6192827065485698,0.9779294322636852
train,0.45810744,0.02221576883984318,0.38071729345143024,0.6192827065485698,0.9777842311601568
train,0.45809653,0.02221576883984318,0.3805720923479018,0.6194279076520982,0.9777842311601568
train,0.4580541,0.02236096994337157,0.3805720923479018,0.6194279076520982,0.9776390300566284
train,0.45780694,0.02236096994337157,0.38013648903731667,0.6198635109626833,0.9776390300566284
train,0.4578046,0.022506171046899958,0.38013648903731667,0.6198635109626833,0.9774938289531
train,0.45768505,0.022506171046899958,0.3795556846232031,0.6204443153767969,0.9774938289531
train,0.45768142,0.022651372150428343,0.3795556846232031,0.6204443153767969,0.9773486278495717
train,0.457484,0.022651372150428343,0.37897488020908954,0.6210251197909105,0.9773486278495717
train,0.45739293,0.02279657325395673,0.37897488020908954,0.6210251197909105,0.9772034267460432
train,0.45685306,0.02279657325395673,0.37752286917380573,0.6224771308261943,0.9772034267460432
train,0.4567801,0.022941774357485116,0.37752286917380573,0.6224771308261943,0.9770582256425149
train,0.45558366,0.022941774357485116,0.37374764048206766,0.6262523595179323,0.9770582256425149
train,0.45556134,0.02323217656454189,0.37374764048206766,0.6262523595179323,0.9767678234354581
train,0.4551183,0.02323217656454189,0.3725860316538405,0.6274139683461595,0.9767678234354581
train,0.45502496,0.023377377668070277,0.3725860316538405,0.6274139683461595,0.9766226223319298
train,0.4546966,0.023377377668070277,0.3718600261361986,0.6281399738638014,0.9766226223319298
train,0.4546515,0.023522578771598666,0.3718600261361986,0.6281399738638014,0.9764774212284013
train,0.45455912,0.023522578771598666,0.37127922172208505,0.628720778277915,0.9764774212284013
train,0.45453036,0.02366777987512705,0.37127922172208505,0.628720778277915,0.976332220124873
train,0.4536617,0.02366777987512705,0.36881080296210256,0.6311891970378974,0.976332220124873
train,0.4532524,0.024248584289240597,0.36881080296210256,0.6311891970378974,0.9757514157107594
train,0.4532022,0.024248584289240597,0.3685204007550458,0.6314795992449542,0.9757514157107594
train,0.45307526,0.024538986496297373,0.3685204007550458,0.6314795992449542,0.9754610135037026
train,0.45285517,0.024538986496297373,0.367503993030347,0.632496006969653,0.9754610135037026
train,0.45283237,0.02468418759982576,0.367503993030347,0.632496006969653,0.9753158124001743
train,0.45273426,0.02468418759982576,0.36706838971976186,0.6329316102802381,0.9753158124001743
train,0.45271897,0.024829388703354147,0.36706838971976186,0.6329316102802381,0.9751706112966458
train,0.45249176,0.024829388703354147,0.36663278640917674,0.6333672135908233,0.9751706112966458
train,0.45218298,0.02511979091041092,0.36663278640917674,0.6333672135908233,0.9748802090895891
train,0.45216572,0.02511979091041092,0.3664875853056483,0.6335124146943517,0.9748802090895891
train,0.45215,0.025264992013939305,0.3664875853056483,0.6335124146943517,0.9747350079860607
train,0.45202842,0.025264992013939305,0.3661971830985915,0.6338028169014085,0.9747350079860607
train,0.45193428,0.02555539422099608,0.3661971830985915,0.6338028169014085,0.9744446057790039
train,0.45133623,0.02555539422099608,0.36430956875272247,0.6356904312472775,0.9744446057790039
